agency,gfs,payment_order_date,amount
E0505028,219578,2019-10,92063198.58
E0505028,219578,2019-12,63798154.35
E0505028,219578,2020-02,126536981.11999999
E0505028,219578,2020-05,99297456.3
E0505028,219578,2020-06,32836887.3
E0505028,219578,2020-07,158219566.35
E0505028,219578,2020-08,104637507.45
E0505028,219578,2020-09,110374754.7
E0505028,219578,2020-10,85061863.71
E0505028,219578,2020-11,129416495.25
E0505028,219578,2020-12,273045932.44
E0505028,21980,2016-01,21917220.81
E0505028,21980,2016-02,7162653.63
E0505028,21980,2016-04,58740194.94
E0505028,21980,2016-06,45786981.45
E0505028,21980,2016-07,90507533.92
E0505028,21980,2016-08,49584357.18
E0505028,21980,2016-09,24488747.85
E0505028,21980,2016-10,91932676.5
E0505028,21980,2016-11,133653361.80000001
E0505028,21980,2016-12,75406926.03
E0505028,21980,2017-01,49913840.96
E0505028,21980,2017-02,267582778.95
E0505028,21980,2017-03,152958036.0
E0505028,21980,2017-04,26988770.75
E0505028,21980,2017-05,128159046.75
E0505028,21980,2017-06,95618685.08
E0505028,21980,2017-08,78412499.16
E0505028,21980,2017-10,140610636.6
E0505028,21980,2018-01,94785816.3
E0505028,21980,2018-02,43060578.53
E0505028,21980,2018-03,138755267.96
E0505028,21980,2018-04,46514882.4
E0505028,21980,2018-05,51325612.800000004
E0505028,21980,2018-06,43427174.7
E0505028,21980,2018-07,147659488.20000002
E0505028,21980,2018-08,29629193.2
E0505028,21980,2018-10,164119214.01999998
E0505028,21980,2018-11,98529447.5
E0505028,21980,2018-12,35972920.449999996
E0505028,21980,2019-01,185434586.4
E0505028,21980,2019-05,29291219.009999998
E0505028,21980,2019-07,198973174.05
E0505028,21980,2019-08,1704392.55
E0505028,21980,2019-10,50064677.25
E0505028,21980,2020-04,51427478.43
E0505028,21980,2020-05,115679851.35000001
E0505028,21980,2020-06,154935020.25
E0505028,21980,2020-07,82969110.0
E0505028,21980,2020-08,103161015.3
E0505028,21980,2020-09,74235806.4
E0505028,21980,2020-10,71307445.1
E0505028,21980,2020-11,76069112.05
E0505028,21989,2016-02,64596947.269999996
E0505028,21989,2016-03,57557493.0
E0505028,21989,2016-04,37197150.9
E0505028,21989,2016-05,48285248.550000004
E0505028,21989,2016-06,70172687.69
E0505028,21989,2016-07,86859922.8
E0505028,21989,2016-09,119655450.60000001
E0505028,21989,2016-10,23633408.83
E0505028,21989,2016-11,94261841.10000001
E0505028,21989,2016-12,175820700.38
E0505028,21989,2017-01,65971375.19
E0505028,21989,2017-04,122679683.7
E0505028,21989,2017-06,138075341.25
E0505028,21989,2017-08,60245318.7
E0505028,21989,2017-09,107914187.8
E0505028,21989,2017-10,162937817.70000002
E0505028,21989,2017-12,76789469.94
E0505028,21989,2018-01,104728611.75
E0505028,21989,2018-02,17529865.22
E0505028,21989,2018-04,91643876.31
E0505028,21989,2018-06,131403231.75
E0505028,21989,2018-09,72074556.02
E0505028,21989,2018-10,188319820.65
E0505028,21989,2018-11,113663417.7
E0505028,21989,2019-01,24690287.849999998
E0505028,21989,2019-02,31330033.35
E0505028,21989,2019-03,79608981.55
E0505028,21989,2019-05,202007361.64
E0505028,21989,2019-06,110618055.03999999
E0505028,21989,2019-08,92017357.95
E0505028,21989,2019-09,21901153.05
E0505028,21989,2019-10,26354409.900000002
E0505028,21989,2020-01,61231683.45
E0505028,21989,2020-02,51306398.18
E0505028,21989,2020-03,61281384.150000006
E0505028,21989,2020-04,175887553.8
E0505028,21989,2020-06,128280676.39999999
E0505028,21989,2020-07,98021528.85000001
E0505028,21989,2020-08,117875911.25999999
E0505028,21989,2020-10,68389924.05
E0505028,21989,2020-11,6409324.95
E0505028,21989,2020-12,56978414.85
E0586075,211,2016-01,161860641.76999998
E0586075,211,2016-02,490337521.8
E0586075,211,2016-03,236927497.8
E0586075,211,2016-04,707528328.15
E0586075,211,2016-05,80526321.75
E0586075,211,2016-06,312939737.25
E0586075,211,2016-07,327049422.0
E0586075,211,2016-08,267046858.05
E0586075,211,2016-09,223455718.4
E0586075,211,2016-10,173394379.20000002
E0586075,211,2016-11,416461586.1
E0586075,211,2016-12,281012676.0
E0586075,211,2017-01,499910570.34
E0586075,211,2017-02,198538338.03
E0586075,211,2017-03,337272146.40000004
E0586075,211,2017-04,479835973.05
E0586075,211,2017-05,446806099.65
E0586075,211,2017-06,216915150.9
E0586075,211,2017-07,329168000.7
E0586075,211,2017-08,142219811.14
E0586075,211,2017-09,473287871.70000005
E0586075,211,2017-10,411541203.53999996
E0586075,211,2017-11,101519513.55
E0586075,211,2017-12,207121870.94
E0586075,211,2018-01,142795796.85
E0586075,211,2018-02,220482288.16
E0586075,211,2018-03,260927614.5
E0586075,211,2018-04,33197023.650000002
E0586075,211,2018-05,228574188.15
E0586075,211,2018-06,509006563.95
E0586075,211,2018-07,468479026.05
E0586075,211,2018-08,389307530.9
E0586075,211,2018-09,154981165.09
E0586075,211,2018-10,393270573.15000004
E0586075,211,2018-11,211010923.95
E0586075,211,2018-12,80121384.0
E0586075,211,2019-01,291071172.0
E0586075,211,2019-02,392031052.28
E0586075,211,2019-03,93768421.72
E0586075,211,2019-04,286977708.76
E0586075,211,2019-05,427785845.92
E0586075,211,2019-06,139081726.35
E0586075,211,2019-07,572295860.85
E0586075,211,2019-08,180080542.95000002
E0586075,211,2019-09,176397726.75
E0586075,211,2019-10,332820299.67
E0586075,211,2019-11,130390340.85000001
E0586075,211,2019-12,192226006.76999998
E0586075,211,2020-01,134924495.46
E0586075,211,2020-02,158479089.3
E0586075,211,2020-03,375647960.1
E0586075,211,2020-04,254831178.0
E0586075,211,2020-05,52632063.23
E0586075,211,2020-06,306542433.19
E0586075,211,2020-07,444874397.1
E0586075,211,2020-08,383427514.05
E0586075,211,2020-09,122504821.1
E0586075,211,2020-10,122089983.14
E0586075,211,2020-11,352209204.90000004
E0586075,211,2020-12,610362040.0500001
E0586075,21108,2016-01,58215917.550000004
E0586075,21108,2016-02,35202941.550000004
E0586075,21108,2016-03,6951131.25
E0586075,21108,2016-04,117422009.46
E0586075,21108,2016-05,17985877.74
E0586075,21108,2016-08,108793504.44
E0586075,21108,2016-09,73223593.8
E0586075,21108,2016-10,41074053.300000004
E0586075,21108,2016-11,45423192.01
E0586075,21108,2016-12,44371902.129999995
E0586075,21108,2017-02,207817149.48
E0586075,21108,2017-03,189465520.63
E0586075,21108,2017-05,17895524.18
E0586075,21108,2017-06,134051396.85000001
E0586075,21108,2017-07,49095936.75
E0586075,21108,2017-10,146362629.73
E0586075,21108,2017-12,3279076.27
E0586075,21108,2018-01,6228050.87
E0586075,21108,2018-02,33583030.95
E0586075,21108,2018-03,51776786.1
E0586075,21108,2018-06,84177857.12
E0586075,21108,2018-07,74759609.4
E0586075,21108,2018-08,145251531.6
E0586075,21108,2018-11,65764414.05
E0586075,21108,2018-12,158430511.05
E0586075,21108,2019-01,47295538.5
E0586075,21108,2019-05,46045042.050000004
E0586075,21108,2019-07,168698314.35999998
E0586075,21108,2019-08,26741863.05
E0586075,21108,2019-09,102078266.22
E0586075,21108,2019-10,36933090.6
E0586075,21108,2019-11,47790866.550000004
E0586075,21108,2020-01,55089662.99
E0586075,21108,2020-04,170820274.8
E0586075,21108,2020-05,46416831.879999995
E0586075,21108,2020-06,61963054.86
E0586075,21108,2020-08,77703973.33
E0586075,21108,2020-09,75348427.27
E0586075,21108,2020-10,90117597.8
E0586075,21108,2020-11,62042417.85
E0586075,21119,2016-04,93893911.59
E0586075,21119,2016-05,97366458.0
E0586075,21119,2016-07,34699864.32
E0586075,21119,2016-08,90864593.4
E0586075,21119,2016-10,59022728.78
E0586075,21119,2016-11,107714975.55000001
E0586075,21119,2016-12,55053692.400000006
E0586075,21119,2017-01,23249239.650000002
E0586075,21119,2017-02,141018318.7
E0586075,21119,2017-03,38337690.24
E0586075,21119,2017-04,45689054.25
E0586075,21119,2017-05,42409558.18
E0586075,21119,2017-06,170942777.96
E0586075,21119,2017-08,134509746.0
E0586075,21119,2017-12,208972972.38
E0586075,21119,2018-02,89725124.16
E0586075,21119,2018-03,127305727.5
E0586075,21119,2018-04,17647618.8
E0586075,21119,2018-05,61830382.95
E0586075,21119,2018-06,27107185.439999998
E0586075,21119,2018-07,45108218.4
E0586075,21119,2018-08,213923842.65
E0586075,21119,2018-10,6736594.71
E0586075,21119,2018-11,97036449.69
E0586075,21119,2018-12,26300243.55
E0586075,21119,2019-01,30402996.75
E0586075,21119,2019-02,93214251.02
E0586075,21119,2019-03,22633642.439999998
E0586075,21119,2019-04,28539537.88
E0586075,21119,2019-05,11477112.15
E0586075,21119,2019-06,94543474.2
E0586075,21119,2019-07,138530271.6
E0586075,21119,2019-08,118963943.7
E0586075,21119,2019-09,97362489.0
E0586075,21119,2019-10,74244367.05
E0586075,21119,2019-11,185678658.09
E0586075,21119,2019-12,114690005.42999999
E0586075,21119,2020-01,61966360.62
E0586075,21119,2020-02,88535877.97
E0586075,21119,2020-03,15724060.8
E0586075,21119,2020-04,21969508.05
E0586075,21119,2020-06,33507183.150000002
E0586075,21119,2020-09,125015228.10000001
E0586075,21119,2020-11,111915137.25
E0586075,21131,2016-01,1831404.75
E0586075,21131,2016-02,32680779.6
E0586075,21131,2016-04,15505266.67
E0586075,21131,2016-07,21982342.2
E0586075,21131,2016-08,190549500.75
E0586075,21131,2016-10,122102574.30000001
E0586075,21131,2016-11,48652815.74
E0586075,21131,2016-12,57597449.58
E0586075,21131,2017-01,3057827.03
E0586075,21131,2017-02,41409587.12
E0586075,21131,2017-05,85260117.16
E0586075,21131,2017-06,62647087.650000006
E0586075,21131,2017-08,304614545.58
E0586075,21131,2017-10,74943357.3
E0586075,21131,2017-11,83171074.72
E0586075,21131,2018-01,54985180.41
E0586075,21131,2018-03,34073495.4
E0586075,21131,2018-04,98717718.67999999
E0586075,21131,2018-06,178450509.3
E0586075,21131,2018-07,175037772.0
E0586075,21131,2018-08,52747491.29
E0586075,21131,2018-09,21725116.189999998
E0586075,21131,2018-10,74089699.01
E0586075,21131,2018-11,45682201.95
E0586075,21131,2019-01,102149617.48
E0586075,21131,2019-02,69263126.10000001
E0586075,21131,2019-03,94315854.8
E0586075,21131,2019-04,40578356.29
E0586075,21131,2019-06,31683588.3
E0586075,21131,2019-07,172242064.82999998
E0586075,21131,2019-08,84198135.0
E0586075,21131,2019-10,25851039.32
E0586075,21131,2019-12,60140780.85
E0586075,21131,2020-01,59828209.019999996
E0586075,21131,2020-05,83780380.22
E0586075,21131,2020-06,88663615.95
E0586075,21131,2020-07,24724180.95
E0586075,21131,2020-08,168623681.59
E0586075,21131,2020-09,176181312.3
E0586075,21131,2020-11,11552203.36
E0586075,21131,2020-12,153782482.74
E0586075,21143,2016-01,24295595.82
E0586075,21143,2016-02,37983725.6
E0586075,21143,2016-04,20783699.18
E0586075,21143,2016-05,142038747.06
E0586075,21143,2016-06,74312169.75
E0586075,21143,2016-07,56353147.16
E0586075,21143,2016-08,173259819.6
E0586075,21143,2016-09,37403903.25
E0586075,21143,2016-11,132388299.50999999
E0586075,21143,2016-12,102393574.5
E0586075,21143,2017-01,283755088.05
E0586075,21143,2017-02,206982212.28
E0586075,21143,2017-03,87447880.38
E0586075,21143,2017-04,201392637.6
E0586075,21143,2017-06,142748415.54999998
E0586075,21143,2017-08,207841252.5
E0586075,21143,2017-09,15317024.59
E0586075,21143,2017-10,31445962.46
E0586075,21143,2017-11,141592219.65
E0586075,21143,2017-12,7882220.850000001
E0586075,21143,2018-01,216519180.5
E0586075,21143,2018-02,148355372.51
E0586075,21143,2018-03,128459492.02
E0586075,21143,2018-04,132084676.5
E0586075,21143,2018-05,54804257.550000004
E0586075,21143,2018-06,343071381.89
E0586075,21143,2018-07,248565116.09
E0586075,21143,2018-08,438261716.55
E0586075,21143,2018-09,37899781.8
E0586075,21143,2018-10,45668667.0
E0586075,21143,2018-11,83708970.45
E0586075,21143,2019-01,47826217.629999995
E0586075,21143,2019-02,67585577.85000001
E0586075,21143,2019-03,68302969.03999999
E0586075,21143,2019-04,175389031.65
E0586075,21143,2019-05,208923512.07999998
E0586075,21143,2019-06,176332205.63
E0586075,21143,2019-07,102052683.60000001
E0586075,21143,2019-08,253132720.95999998
E0586075,21143,2019-09,21808274.29
E0586075,21143,2019-10,58990625.400000006
E0586075,21143,2019-12,10755593.77
E0586075,21143,2020-02,16038245.78
E0586075,21143,2020-03,36911927.98
E0586075,21143,2020-04,134796870.6
E0586075,21143,2020-05,111589625.7
E0586075,21143,2020-06,265398580.48
E0586075,21143,2020-07,40924130.1
E0586075,21143,2020-08,157477441.8
E0586075,21143,2020-09,252049422.45000002
E0586075,21143,2020-10,60880327.2
E0586075,21143,2020-11,75887209.65
E0586075,21143,2020-12,185099773.73
E0586075,211526,2016-01,54062134.23
E0586075,211526,2016-04,53011939.48
E0586075,211526,2016-06,129869351.85000001
E0586075,211526,2016-07,184946484.45000002
E0586075,211526,2016-09,98184780.75
E0586075,211526,2016-10,45130408.18
E0586075,211526,2016-11,56770419.82
E0586075,211526,2016-12,99861587.7
E0586075,211526,2017-01,50667217.65
E0586075,211526,2017-02,136701743.85
E0586075,211526,2017-03,161359506.0
E0586075,211526,2017-05,100699140.15
E0586075,211526,2017-08,20338032.68
E0586075,211526,2017-09,24264711.45
E0586075,211526,2017-10,75810817.95
E0586075,211526,2017-12,43003888.2
E0586075,211526,2018-02,2061235.45
E0586075,211526,2018-04,37932761.8
E0586075,211526,2018-06,82961901.75
E0586075,211526,2018-07,103187753.55
E0586075,211526,2018-08,6922973.42
E0586075,211526,2018-09,51892787.1
E0586075,211526,2018-10,67905531.91
E0586075,211526,2018-12,87723584.45
E0586075,211526,2019-03,38262157.5
E0586075,211526,2019-04,88185810.78999999
E0586075,211526,2019-05,121461069.09
E0586075,211526,2019-10,6202854.0
E0586075,211526,2019-12,798684.4199999999
E0586075,211526,2020-05,63172948.47
E0586075,211526,2020-06,33469069.200000003
E0586075,211526,2020-08,102149386.5
E0586075,211526,2020-10,95015654.50999999
E0586075,211526,2020-11,89625396.0
E0586075,211526,2020-12,1134838.89
E0586075,21186,2016-01,69062781.9
E0586075,21186,2016-02,277290365.1
E0586075,21186,2016-04,328538973.81
E0586075,21186,2016-05,113551541.64999999
E0586075,21186,2016-06,143896054.56
E0586075,21186,2016-08,234266982.41
E0586075,21186,2016-09,28015480.5
E0586075,21186,2016-10,152823465.07999998
E0586075,21186,2016-11,210150504.9
E0586075,21186,2016-12,122800125.0
E0586075,21186,2017-01,128271197.25
E0586075,21186,2017-02,99274824.6
E0586075,21186,2017-03,91493651.44
E0586075,21186,2017-04,83889968.88
E0586075,21186,2017-05,6292568.100000001
E0586075,21186,2017-08,85064954.10000001
E0586075,21186,2017-09,4954483.8
E0586075,21186,2017-10,94385245.69
E0586075,21186,2017-11,4082775.59
E0586075,21186,2017-12,289305183.3
E0586075,21186,2018-01,44918694.45
E0586075,21186,2018-02,199908174.9
E0586075,21186,2018-03,106252862.98
E0586075,21186,2018-04,99648835.25999999
E0586075,21186,2018-05,143043995.85
E0586075,21186,2018-06,133520055.9
E0586075,21186,2018-07,36413276.199999996
E0586075,21186,2018-08,196020733.65
E0586075,21186,2018-10,266519702.6
E0586075,21186,2018-11,96611452.92
E0586075,21186,2018-12,49771447.87
E0586075,21186,2019-01,9699668.26
E0586075,21186,2019-02,2420720.4
E0586075,21186,2019-03,116963482.65
E0586075,21186,2019-04,48491870.7
E0586075,21186,2019-05,40320863.0
E0586075,21186,2019-06,31130875.419999998
E0586075,21186,2019-08,120597414.0
E0586075,21186,2019-09,172247572.49
E0586075,21186,2019-10,161679153.79999998
E0586075,21186,2019-11,14771335.57
E0586075,21186,2019-12,150422544.35999998
E0586075,21186,2020-01,120872838.78
E0586075,21186,2020-03,176419825.05
E0586075,21186,2020-05,49739046.0
E0586075,21186,2020-06,195444062.28
E0586075,21186,2020-07,174057285.0
E0586075,21186,2020-08,100040829.0
E0586075,21186,2020-09,97965248.94
E0586075,21186,2020-11,172999375.84
E0586075,21186,2020-12,113003384.95
E0586075,21191,2016-02,68467417.02
E0586075,21191,2016-03,102368582.4
E0586075,21191,2016-04,50010578.1
E0586075,21191,2016-06,46256970.06
E0586075,21191,2016-07,126220274.17999999
E0586075,21191,2016-08,11758725.3
E0586075,21191,2016-09,2384580.45
E0586075,21191,2016-10,44594801.339999996
E0586075,21191,2017-01,112239525.47
E0586075,21191,2017-02,161027685.31
E0586075,21191,2017-03,141183104.24
E0586075,21191,2017-05,58031308.269999996
E0586075,21191,2017-06,100513446.60000001
E0586075,21191,2017-07,78193024.35000001
E0586075,21191,2017-08,56508604.21
E0586075,21191,2017-09,62197702.35
E0586075,21191,2017-12,234200767.29999998
E0586075,21191,2018-02,37724055.6
E0586075,21191,2018-05,141476270.25
E0586075,21191,2018-06,41171227.65
E0586075,21191,2018-07,118431825.75
E0586075,21191,2018-09,14578605.3
E0586075,21191,2018-10,4389905.100000001
E0586075,21191,2018-11,49993562.85
E0586075,21191,2018-12,94013547.50999999
E0586075,21191,2019-01,169742042.4
E0586075,21191,2019-02,88219288.5
E0586075,21191,2019-03,264311741.07
E0586075,21191,2019-04,88937288.22
E0586075,21191,2019-05,90018646.2
E0586075,21191,2019-08,159432311.76
E0586075,21191,2019-09,29009670.689999998
E0586075,21191,2019-10,82029986.12
E0586075,21191,2020-01,85543192.25999999
E0586075,21191,2020-02,97052140.5
E0586075,21191,2020-03,138485333.45
E0586075,21191,2020-05,69137363.03999999
E0586075,21191,2020-06,337904486.85
E0586075,21191,2020-08,41165649.0
E0586075,21191,2020-09,87812857.65
E0586075,21191,2020-12,92605359.0
E0586075,212,2016-01,229605544.35000002
E0586075,212,2016-02,633439814.7
E0586075,212,2016-03,265808640.22
E0586075,212,2016-04,66724535.57
E0586075,212,2016-05,237480370.28
E0586075,212,2016-06,234626826.22
E0586075,212,2016-07,339270134.25
E0586075,212,2016-08,392029996.05
E0586075,212,2016-09,332104570.62
E0586075,212,2016-10,281046521.54
E0586075,212,2016-11,119449271.63
E0586075,212,2016-12,310023993.08
E0586075,212,2017-01,394332582.0
E0586075,212,2017-02,509143609.8
E0586075,212,2017-03,331107086.64
E0586075,212,2017-04,44100159.6
E0586075,212,2017-05,323277075.92
E0586075,212,2017-06,547611482.25
E0586075,212,2017-07,110100841.2
E0586075,212,2017-08,281174420.1
E0586075,212,2017-09,315745175.55
E0586075,212,2017-10,271479915.0
E0586075,212,2017-11,147214654.65
E0586075,212,2017-12,411512079.28999996
E0586075,212,2018-01,556985808.75
E0586075,212,2018-02,157903494.76
E0586075,212,2018-03,182509240.20000002
E0586075,212,2018-04,475272069.3
E0586075,212,2018-05,290667905.95
E0586075,212,2018-06,409317720.0
E0586075,212,2018-07,396091189.2
E0586075,212,2018-08,482133640.8
E0586075,212,2018-09,402541827.45
E0586075,212,2018-10,290058229.65000004
E0586075,212,2018-11,153102738.6
E0586075,212,2018-12,216809887.56
E0586075,212,2019-02,230066666.55
E0586075,212,2019-03,268565986.5
E0586075,212,2019-04,198763786.4
E0586075,212,2019-05,217597892.28
E0586075,212,2019-06,87982965.36
E0586075,212,2019-07,554620854.9
E0586075,212,2019-08,396708516.44
E0586075,212,2019-09,183763362.04999998
E0586075,212,2019-10,382555670.7
E0586075,212,2019-11,185926677.3
E0586075,212,2019-12,246223030.20000002
E0586075,212,2020-01,175758270.45000002
E0586075,212,2020-02,340429534.2
E0586075,212,2020-03,143989751.71
E0586075,212,2020-04,285905425.17
E0586075,212,2020-05,118469915.55000001
E0586075,212,2020-06,438429628.35
E0586075,212,2020-07,233426140.82
E0586075,212,2020-08,285378997.44
E0586075,212,2020-09,328411787.40999997
E0586075,212,2020-10,32273096.98
E0586075,212,2020-11,329885526.84
E0586075,212,2020-12,357045760.61
E0586075,21200,2016-01,20857722.79
E0586075,21200,2016-02,70727205.64999999
E0586075,21200,2016-04,73767070.65
E0586075,21200,2016-06,148159844.76
E0586075,21200,2016-07,62604413.04
E0586075,21200,2016-08,82712298.9
E0586075,21200,2016-09,158975884.20000002
E0586075,21200,2016-11,66956356.839999996
E0586075,21200,2016-12,104404455.75
E0586075,21200,2017-01,91831227.60000001
E0586075,21200,2017-02,73258003.55
E0586075,21200,2017-04,13842880.67
E0586075,21200,2017-05,160927589.55
E0586075,21200,2017-07,63456112.650000006
E0586075,21200,2017-08,95373332.25
E0586075,21200,2017-09,18608967.3
E0586075,21200,2017-10,69012370.35000001
E0586075,21200,2018-03,29527111.37
E0586075,21200,2018-04,17269908.6
E0586075,21200,2018-05,54325231.21
E0586075,21200,2018-06,66829232.519999996
E0586075,21200,2018-07,100012892.7
E0586075,21200,2018-08,230400650.68
E0586075,21200,2018-09,50462761.65
E0586075,21200,2018-10,176977907.4
E0586075,21200,2018-11,92848663.84
E0586075,21200,2018-12,93253520.5
E0586075,21200,2019-01,12859720.68
E0586075,21200,2019-04,36327276.97
E0586075,21200,2019-05,90788650.59
E0586075,21200,2019-07,103295520.3
E0586075,21200,2020-02,53971447.95
E0586075,21200,2020-04,121599718.95
E0586075,21200,2020-05,95532776.06
E0586075,21200,2020-06,99562249.17999999
E0586075,21200,2020-08,176233128.75
E0586075,21200,2020-09,60732819.379999995
E0586075,21200,2020-11,155310071.72
E0586075,21208,2016-03,89557994.13
E0586075,21208,2016-04,101968015.8
E0586075,21208,2016-06,49130499.6
E0586075,21208,2016-07,11647578.6
E0586075,21208,2016-10,83871973.5
E0586075,21208,2016-11,111898213.50999999
E0586075,21208,2016-12,47417926.5
E0586075,21208,2017-04,23105478.57
E0586075,21208,2017-05,61993874.25
E0586075,21208,2017-06,113039730.30000001
E0586075,21208,2017-08,54515626.2
E0586075,21208,2017-11,37037131.95
E0586075,21208,2018-01,1699302.26
E0586075,21208,2018-02,40993888.769999996
E0586075,21208,2018-03,26266760.95
E0586075,21208,2018-05,14511694.05
E0586075,21208,2018-06,55461659.400000006
E0586075,21208,2018-07,172275890.85
E0586075,21208,2018-08,169925256.9
E0586075,21208,2018-10,37111918.699999996
E0586075,21208,2018-11,118981434.81
E0586075,21208,2018-12,87708461.17999999
E0586075,21208,2019-01,70467437.25
E0586075,21208,2019-02,38012490.949999996
E0586075,21208,2019-03,27392152.04
E0586075,21208,2019-05,192573219.3
E0586075,21208,2019-07,191207510.65
E0586075,21208,2019-08,128922055.5
E0586075,21208,2019-09,49748466.629999995
E0586075,21208,2019-10,53881100.7
E0586075,21208,2019-11,7270764.01
E0586075,21208,2020-03,73340402.14
E0586075,21208,2020-04,62304700.5
E0586075,21208,2020-05,105931321.56
E0586075,21208,2020-06,75636069.13
E0586075,21208,2020-08,254557808.4
E0586075,21208,2020-12,85025058.3
E0586075,21220,2016-01,57647195.550000004
E0586075,21220,2016-03,151922250.9
E0586075,21220,2016-04,81540692.89999999
E0586075,21220,2016-06,30398607.869999997
E0586075,21220,2016-08,22861492.53
E0586075,21220,2016-12,72637316.85000001
E0586075,21220,2017-02,37516989.73
E0586075,21220,2017-03,120332740.5
E0586075,21220,2017-06,4520356.05
E0586075,21220,2017-07,118262588.85000001
E0586075,21220,2017-08,26292252.55
E0586075,21220,2017-09,83809701.38
E0586075,21220,2018-02,127998751.65
E0586075,21220,2018-06,9874104.33
E0586075,21220,2018-08,45901561.65
E0586075,21220,2018-09,117413389.80000001
E0586075,21220,2018-10,124197356.85000001
E0586075,21220,2018-11,81288829.49
E0586075,21220,2018-12,150920490.95
E0586075,21220,2019-01,37310572.95
E0586075,21220,2019-02,86696539.72
E0586075,21220,2019-03,36847841.05
E0586075,21220,2019-04,87204715.5
E0586075,21220,2019-05,95957845.58
E0586075,21220,2019-07,7722610.350000001
E0586075,21220,2019-09,189101390.1
E0586075,21220,2019-10,45722106.24
E0586075,21220,2019-12,103416349.21
E0586075,21220,2020-04,64514084.25
E0586075,21220,2020-05,99526895.59
E0586075,21220,2020-06,166630920.75
E0586075,21220,2020-07,33534384.450000003
E0586075,21220,2020-08,306656891.1
E0586075,21220,2020-09,62906043.269999996
E0586075,21220,2020-11,228514627.95000002
E0586075,21220,2020-12,200753435.4
E0586075,212245,2016-01,47632056.15
E0586075,212245,2016-02,146742834.0
E0586075,212245,2016-03,64296505.35
E0586075,212245,2016-04,20127704.669999998
E0586075,212245,2016-05,7786222.5
E0586075,212245,2016-07,123196463.25
E0586075,212245,2016-10,172923867.9
E0586075,212245,2016-11,86046144.45
E0586075,212245,2016-12,87041989.65
E0586075,212245,2017-01,54545078.8
E0586075,212245,2017-02,70076410.34
E0586075,212245,2017-03,7898535.399999999
E0586075,212245,2017-04,91217792.17
E0586075,212245,2017-05,10553983.15
E0586075,212245,2017-07,30693428.7
E0586075,212245,2017-08,599368.35
E0586075,212245,2017-10,70300721.87
E0586075,212245,2017-11,23044626.150000002
E0586075,212245,2017-12,24274091.89
E0586075,212245,2018-02,223296216.15
E0586075,212245,2018-03,19330357.88
E0586075,212245,2018-06,87884376.3
E0586075,212245,2018-07,27522396.849999998
E0586075,212245,2018-08,138137479.20000002
E0586075,212245,2018-09,89455351.65
E0586075,212245,2018-10,63964648.89
E0586075,212245,2018-11,277500642.3
E0586075,212245,2019-01,83391616.83
E0586075,212245,2019-03,92052516.94
E0586075,212245,2019-04,59252245.33
E0586075,212245,2019-05,85040713.8
E0586075,212245,2019-07,21237567.03
E0586075,212245,2019-09,85997508.45
E0586075,212245,2019-11,80180197.65
E0586075,212245,2019-12,56682808.449999996
E0586075,212245,2020-01,17274424.650000002
E0586075,212245,2020-03,39403007.29
E0586075,212245,2020-04,39284074.62
E0586075,212245,2020-05,49647963.75
E0586075,212245,2020-06,149224710.6
E0586075,212245,2020-07,70139683.44
E0586075,212245,2020-08,45102914.85
E0586075,212245,2020-09,183128946.0
E0586075,212245,2020-11,74060772.45
E0586075,212245,2020-12,66189312.0
E0586075,212652,2016-01,209440867.65
E0586075,212652,2016-02,116191238.10000001
E0586075,212652,2016-03,80917976.17999999
E0586075,212652,2016-04,31330784.66
E0586075,212652,2016-06,65806951.46
E0586075,212652,2016-07,96236186.11
E0586075,212652,2016-08,1523966.03
E0586075,212652,2016-11,95549526.45
E0586075,212652,2016-12,33086178.14
E0586075,212652,2017-01,96343322.25
E0586075,212652,2017-02,100236221.67
E0586075,212652,2017-03,81592134.91
E0586075,212652,2017-04,45561345.23
E0586075,212652,2017-05,59998506.75
E0586075,212652,2017-06,58010932.35
E0586075,212652,2017-07,73147573.8
E0586075,212652,2017-08,60126581.550000004
E0586075,212652,2017-09,51845491.95
E0586075,212652,2017-10,49858279.800000004
E0586075,212652,2017-11,65166805.78
E0586075,212652,2017-12,43756256.25
E0586075,212652,2018-01,137370651.6
E0586075,212652,2018-03,312123890.40000004
E0586075,212652,2018-04,30020553.279999997
E0586075,212652,2018-06,74042556.03999999
E0586075,212652,2018-07,84998139.56
E0586075,212652,2018-08,100301391.11999999
E0586075,212652,2018-10,66451479.6
E0586075,212652,2018-11,76335991.06
E0586075,212652,2018-12,30392471.65
E0586075,212652,2019-01,104860949.55
E0586075,212652,2019-05,99955679.25
E0586075,212652,2019-07,12399124.5
E0586075,212652,2019-08,176898301.51
E0586075,212652,2019-09,79854637.8
E0586075,212652,2020-04,93414220.2
E0586075,212652,2020-05,7419205.05
E0586075,212652,2020-06,231908623.8
E0586075,212652,2020-08,301979487.6
E0586075,212652,2020-09,50061901.050000004
E0586075,212652,2020-10,44045676.58
E0586075,212652,2020-11,81789672.3
E0586075,212652,2020-12,112342813.98
E0586075,213,2016-01,229256285.42
E0586075,213,2016-02,140370851.25
E0586075,213,2016-03,77317588.38
E0586075,213,2016-04,182504688.45000002
E0586075,213,2016-05,182489024.54999998
E0586075,213,2016-06,110058545.46
E0586075,213,2016-07,118869606.42
E0586075,213,2016-08,294430149.89
